filename,true_label,predicted_label,prob_cls0,prob_cls1,prob_cls2,prob_cls3,prob_cls4,prob_cls5,prob_cls6
test/ISIC_0034656.jpg,2,2,0.01934814,0.01340485,0.64648438,0.02388,0.16882324,0.10839844,0.01972961
test/ISIC_0035811.jpg,5,5,0.01985168,0.01664734,0.0147934,0.01916504,0.40014648,0.51269531,0.01661682
test/ISIC_0035990.jpg,5,5,0.02171326,0.020401,0.01361084,0.0213623,0.01516724,0.88525391,0.02233887
test/ISIC_0034651.jpg,2,2,0.02624512,0.0218811,0.82568359,0.02207947,0.0176239,0.06585693,0.02058411
test/ISIC_0035999.jpg,5,4,0.02174377,0.01335907,0.01693726,0.01879883,0.61279297,0.29980469,0.01634216
test/ISIC_0034715.jpg,5,5,0.01896667,0.01681519,0.01780701,0.0191803,0.01417542,0.89453125,0.01849365
test/ISIC_0035813.jpg,5,5,0.0222168,0.02189636,0.01524353,0.01924133,0.02365112,0.88085938,0.01707458
test/ISIC_0035185.jpg,2,2,0.01712036,0.01702881,0.89257812,0.01916504,0.01596069,0.01889038,0.019104
test/ISIC_0036039.jpg,5,4,0.01847839,0.01400757,0.01853943,0.01571655,0.81152344,0.1081543,0.01360321
test/ISIC_0035633.jpg,6,6,0.01554108,0.01452637,0.01982117,0.02288818,0.04278564,0.01267242,0.87158203
test/ISIC_0034777.jpg,5,5,0.02282715,0.01925659,0.02220154,0.02177429,0.01515198,0.88427734,0.01444244
test/ISIC_0035164.jpg,5,5,0.01794434,0.02098083,0.01997375,0.02348328,0.01306152,0.88818359,0.01655579
test/ISIC_0034642.jpg,3,3,0.02053833,0.02380371,0.21069336,0.46069336,0.01166534,0.25463867,0.01811218
test/ISIC_0035123.jpg,5,5,0.01983643,0.02098083,0.01722717,0.0249176,0.01649475,0.88427734,0.01651001
test/ISIC_0036064.jpg,1,4,0.01768494,0.11413574,0.15344238,0.03421021,0.63818359,0.02262878,0.01942444
test/ISIC_0035463.jpg,2,2,0.02171326,0.02114868,0.86767578,0.02523804,0.0206604,0.0166626,0.0269928
test/ISIC_0035439.jpg,3,3,0.01954651,0.02076721,0.02137756,0.88720703,0.02038574,0.0142746,0.01634216
test/ISIC_0035548.jpg,5,5,0.01800537,0.01468658,0.01411438,0.01765442,0.01377869,0.89892578,0.02293396
test/ISIC_0035674.jpg,5,5,0.02886963,0.01815796,0.02633667,0.01570129,0.19873047,0.69628906,0.01609802
test/ISIC_0035047.jpg,4,4,0.0213623,0.01818848,0.03271484,0.02633667,0.86572266,0.01721191,0.01860046
test/ISIC_0034790.jpg,5,5,0.02168274,0.01956177,0.01928711,0.02235413,0.0176239,0.87695312,0.02246094
test/ISIC_0034833.jpg,1,1,0.05633545,0.87695312,0.01540375,0.01158142,0.01268768,0.01411438,0.01304626
test/ISIC_0034762.jpg,5,5,0.02406311,0.02220154,0.02157593,0.02429199,0.01574707,0.875,0.01712036
test/ISIC_0034614.jpg,2,2,0.02450562,0.02456665,0.45288086,0.03038025,0.03158569,0.41870117,0.01733398
test/ISIC_0035590.jpg,2,2,0.02015686,0.01580811,0.88671875,0.01998901,0.01713562,0.01882935,0.02148438
test/ISIC_0035394.jpg,5,4,0.01467896,0.01629639,0.0302124,0.01657104,0.63769531,0.26879883,0.01573181
test/ISIC_0035907.jpg,5,5,0.02005005,0.01435852,0.02839661,0.02957153,0.01357269,0.46191406,0.43212891
test/ISIC_0035459.jpg,4,4,0.0171814,0.02153015,0.18811035,0.03533936,0.68798828,0.03747559,0.01256561
test/ISIC_0035821.jpg,3,3,0.01881409,0.02020264,0.01846313,0.88525391,0.01930237,0.01876831,0.01930237
test/ISIC_0034928.jpg,5,5,0.01792908,0.01673889,0.01553345,0.01989746,0.0140152,0.89746094,0.01832581
test/ISIC_0035512.jpg,5,5,0.02008057,0.01896667,0.01773071,0.02224731,0.01580811,0.88720703,0.0178833
test/ISIC_0035082.jpg,5,5,0.01760864,0.02116394,0.01794434,0.02513123,0.01411438,0.88623047,0.01757812
test/ISIC_0034803.jpg,5,5,0.02679443,0.0139389,0.03411865,0.01908875,0.01553345,0.87158203,0.01889038
test/ISIC_0035120.jpg,1,1,0.0194397,0.87988281,0.01905823,0.0221405,0.02174377,0.01797485,0.01977539
test/ISIC_0034898.jpg,0,4,0.03149414,0.02609253,0.15405273,0.02236938,0.72167969,0.03068542,0.01357269
test/ISIC_0035640.jpg,4,4,0.02198792,0.02049255,0.01832581,0.021698,0.84716797,0.05062866,0.01957703
test/ISIC_0035891.jpg,5,5,0.01724243,0.01672363,0.01663208,0.01594543,0.03237915,0.88476562,0.01629639
test/ISIC_0035975.jpg,5,5,0.0216217,0.01506042,0.01496124,0.01346588,0.14367676,0.77832031,0.01293182
test/ISIC_0035364.jpg,2,0,0.89160156,0.01756287,0.01799011,0.0177002,0.02050781,0.01835632,0.01611328
test/ISIC_0035484.jpg,5,5,0.02328491,0.0223999,0.0635376,0.0188446,0.01128387,0.84423828,0.01631165
test/ISIC_0034687.jpg,4,4,0.0218811,0.0160675,0.02572632,0.01646423,0.86767578,0.0368042,0.015625
test/ISIC_0035145.jpg,5,5,0.01846313,0.01750183,0.01611328,0.01870728,0.01622009,0.89892578,0.0141449
test/ISIC_0034620.jpg,5,5,0.02204895,0.01855469,0.01765442,0.02366638,0.01574707,0.88574219,0.0166626
test/ISIC_0034582.jpg,5,5,0.01611328,0.01712036,0.01560211,0.01705933,0.01583862,0.90283203,0.01551819
test/ISIC_0034757.jpg,5,5,0.01893616,0.01672363,0.01199341,0.02639771,0.02337646,0.87939453,0.02308655
test/ISIC_0035312.jpg,5,5,0.02032471,0.01913452,0.01849365,0.02087402,0.01520538,0.88964844,0.01646423
test/ISIC_0035433.jpg,5,0,0.79150391,0.10974121,0.01237488,0.02452087,0.00980377,0.01803589,0.03424072
test/ISIC_0034690.jpg,5,5,0.02493286,0.02256775,0.0154953,0.02478027,0.01470947,0.87646484,0.02093506
test/ISIC_0035221.jpg,5,5,0.02410889,0.0223999,0.02059937,0.02438354,0.01467133,0.87451172,0.01940918
test/ISIC_0035623.jpg,5,5,0.02308655,0.02175903,0.04431152,0.04473877,0.00786591,0.84277344,0.01551056
test/ISIC_0035028.jpg,2,2,0.01582336,0.01721191,0.56933594,0.01794434,0.33544922,0.02505493,0.0189209
test/ISIC_0035695.jpg,3,4,0.01881409,0.18273926,0.12719727,0.01048279,0.41186523,0.1385498,0.11029053
test/ISIC_0035974.jpg,5,5,0.0242157,0.01875305,0.02023315,0.01576233,0.42382812,0.48510742,0.01210785
test/ISIC_0035654.jpg,5,5,0.03057861,0.02641296,0.02099609,0.02349854,0.01558685,0.86132812,0.0214386
test/ISIC_0035558.jpg,4,5,0.01378632,0.01661682,0.02677917,0.01509857,0.21459961,0.69482422,0.01824951
test/ISIC_0035044.jpg,5,5,0.02648926,0.01843262,0.04385376,0.01554871,0.01296234,0.8671875,0.01557159
test/ISIC_0035611.jpg,5,5,0.02075195,0.01977539,0.02088928,0.02304077,0.01646423,0.88330078,0.0158844
test/ISIC_0034826.jpg,2,2,0.02246094,0.01812744,0.87011719,0.01942444,0.01337433,0.03475952,0.0219574
test/ISIC_0035000.jpg,4,4,0.03305054,0.01486206,0.02267456,0.02088928,0.87255859,0.0198822,0.01586914
test/ISIC_0035994.jpg,5,4,0.01835632,0.01617432,0.01527405,0.01773071,0.8515625,0.06585693,0.01525116
test/ISIC_0036036.jpg,5,2,0.01815796,0.02622986,0.63330078,0.02293396,0.01023102,0.2590332,0.03009033
test/ISIC_0034754.jpg,5,4,0.01805115,0.01456451,0.01914978,0.01548767,0.64355469,0.27026367,0.01913452
test/ISIC_0035785.jpg,5,4,0.02340698,0.01559448,0.01314545,0.01911926,0.46606445,0.44384766,0.01879883
test/ISIC_0035435.jpg,5,5,0.02372742,0.016922,0.02458191,0.01800537,0.01846313,0.88427734,0.0141449
test/ISIC_0035747.jpg,4,4,0.01927185,0.01535797,0.01421356,0.01678467,0.78076172,0.13757324,0.01625061
test/ISIC_0035783.jpg,5,4,0.01855469,0.01560974,0.01319122,0.01461792,0.85107422,0.06994629,0.01701355
test/ISIC_0035508.jpg,5,5,0.01957703,0.02032471,0.01741028,0.02310181,0.01823425,0.88378906,0.01780701
test/ISIC_0035831.jpg,2,2,0.02416992,0.01876831,0.87402344,0.0209198,0.02163696,0.02001953,0.02061462
test/ISIC_0035400.jpg,5,5,0.02268982,0.01972961,0.02061462,0.02337646,0.01748657,0.87988281,0.01626587
test/ISIC_0034714.jpg,4,4,0.01461029,0.01400757,0.02108765,0.01924133,0.75732422,0.15625,0.01747131
test/ISIC_0034576.jpg,5,5,0.02011108,0.01986694,0.01806641,0.02032471,0.01558685,0.88671875,0.01913452
test/ISIC_0034923.jpg,5,5,0.0196991,0.01742554,0.0133667,0.0209198,0.01919556,0.89208984,0.0174408
test/ISIC_0034877.jpg,5,5,0.01570129,0.01415253,0.01374054,0.0171051,0.06311035,0.86132812,0.01502991
test/ISIC_0035053.jpg,5,5,0.02267456,0.01939392,0.02316284,0.02334595,0.01529694,0.87792969,0.01818848
test/ISIC_0035456.jpg,5,5,0.02038574,0.01075745,0.01406097,0.0161438,0.06155396,0.86230469,0.01502228
test/ISIC_0035478.jpg,4,4,0.02191162,0.02189636,0.0196991,0.02561951,0.86669922,0.02438354,0.01991272
test/ISIC_0034791.jpg,5,5,0.10046387,0.01013947,0.25756836,0.02529907,0.112854,0.47558594,0.01821899
test/ISIC_0034820.jpg,3,5,0.01963806,0.01276398,0.00964355,0.35913086,0.06048584,0.51953125,0.01899719
test/ISIC_0034639.jpg,5,5,0.01708984,0.01483917,0.0113678,0.02684021,0.01184845,0.89404297,0.02403259
test/ISIC_0034732.jpg,5,4,0.01980591,0.01509094,0.01597595,0.01663208,0.59716797,0.31542969,0.01968384
test/ISIC_0035306.jpg,4,4,0.02230835,0.02209473,0.01739502,0.02627563,0.85742188,0.03405762,0.02050781
test/ISIC_0035917.jpg,2,4,0.01835632,0.01499939,0.01893616,0.06945801,0.84130859,0.01885986,0.0178833
test/ISIC_0034800.jpg,5,5,0.02096558,0.01708984,0.01467896,0.02330017,0.01288605,0.89404297,0.01702881
test/ISIC_0035728.jpg,5,5,0.01679993,0.01945496,0.01469421,0.01963806,0.01808167,0.89453125,0.01676941
test/ISIC_0035051.jpg,5,5,0.03123474,0.02937317,0.02755737,0.02667236,0.02157593,0.84033203,0.02304077
test/ISIC_0034615.jpg,2,2,0.01737976,0.02220154,0.89013672,0.01992798,0.01551819,0.01367188,0.0209198
test/ISIC_0034946.jpg,1,1,0.0178833,0.88232422,0.01765442,0.02192688,0.01997375,0.01803589,0.02207947
test/ISIC_0034577.jpg,5,5,0.0181427,0.01809692,0.01467133,0.01916504,0.02241516,0.89160156,0.01568604
test/ISIC_0035101.jpg,5,2,0.01226044,0.1385498,0.62744141,0.02630615,0.01925659,0.14257812,0.03353882
test/ISIC_0034728.jpg,5,5,0.0176239,0.01676941,0.01617432,0.02024841,0.0135498,0.89746094,0.01792908
test/ISIC_0035092.jpg,5,5,0.02444458,0.01960754,0.01795959,0.02189636,0.01577759,0.87890625,0.02125549
test/ISIC_0035767.jpg,4,5,0.0223999,0.01820374,0.01056671,0.01602173,0.05276489,0.86035156,0.01972961
test/ISIC_0035736.jpg,4,4,0.03018188,0.02479553,0.02128601,0.02775574,0.86230469,0.01679993,0.01675415
test/ISIC_0035884.jpg,5,5,0.01786804,0.01415253,0.01983643,0.01342773,0.04776001,0.87451172,0.01267242
test/ISIC_0034684.jpg,2,2,0.02861023,0.01968384,0.859375,0.0219574,0.02684021,0.02191162,0.02182007
test/ISIC_0035366.jpg,4,4,0.01593018,0.01208496,0.14697266,0.01852417,0.7265625,0.05371094,0.02607727
test/ISIC_0035228.jpg,5,5,0.01832581,0.01852417,0.01861572,0.02172852,0.01675415,0.88623047,0.01979065
test/ISIC_0035615.jpg,5,5,0.01829529,0.01092529,0.01170349,0.02069092,0.03656006,0.89013672,0.01190186
test/ISIC_0034701.jpg,5,5,0.02459717,0.01802063,0.00951385,0.01948547,0.04541016,0.8671875,0.01580811
test/ISIC_0035532.jpg,5,5,0.02235413,0.01805115,0.02235413,0.01741028,0.01715088,0.88574219,0.0168457
test/ISIC_0036031.jpg,1,1,0.01431274,0.88183594,0.02432251,0.01795959,0.02816772,0.01591492,0.01751709
test/ISIC_0035108.jpg,5,5,0.01846313,0.02015686,0.01629639,0.0194397,0.0219574,0.88769531,0.01612854
test/ISIC_0035307.jpg,5,5,0.02153015,0.0194397,0.01846313,0.02159119,0.01570129,0.88671875,0.01673889
test/ISIC_0035859.jpg,5,5,0.03161621,0.019104,0.08459473,0.02520752,0.01052094,0.81103516,0.01799011
test/ISIC_0035769.jpg,5,4,0.01646423,0.01739502,0.01387024,0.01522064,0.73046875,0.18066406,0.02581787
test/ISIC_0034613.jpg,5,5,0.02372742,0.0174408,0.01673889,0.02185059,0.02024841,0.88232422,0.01759338
test/ISIC_0035380.jpg,5,5,0.0161438,0.01811218,0.01583862,0.02127075,0.01499176,0.89648438,0.01722717
test/ISIC_0035560.jpg,5,5,0.02261353,0.02111816,0.019104,0.02462769,0.01809692,0.87841797,0.01623535
test/ISIC_0034978.jpg,5,5,0.04501343,0.01617432,0.04827881,0.02932739,0.01577759,0.82470703,0.02056885
test/ISIC_0035538.jpg,2,5,0.0151825,0.01328278,0.29711914,0.02037048,0.14367676,0.49707031,0.01342773
test/ISIC_0035659.jpg,5,4,0.01557922,0.01241302,0.06744385,0.01181793,0.50488281,0.12109375,0.26660156
test/ISIC_0035281.jpg,5,5,0.01934814,0.02024841,0.01881409,0.02384949,0.01687622,0.88183594,0.01913452
test/ISIC_0035940.jpg,3,3,0.02661133,0.05032349,0.00905609,0.86328125,0.01634216,0.02305603,0.01124573
test/ISIC_0035708.jpg,4,4,0.02178955,0.01608276,0.01599121,0.01986694,0.88867188,0.02436829,0.01303864
test/ISIC_0035386.jpg,5,5,0.01345825,0.01527405,0.01519775,0.01858521,0.02108765,0.89892578,0.01737976
test/ISIC_0034891.jpg,1,1,0.01245117,0.89208984,0.01210785,0.02011108,0.02650452,0.01555634,0.02125549
test/ISIC_0034722.jpg,5,5,0.01896667,0.01893616,0.01828003,0.02151489,0.01424408,0.890625,0.01756287
test/ISIC_0035550.jpg,4,4,0.02555847,0.0252533,0.0224762,0.01974487,0.86328125,0.03131104,0.01256561
test/ISIC_0035216.jpg,4,4,0.0239563,0.02035522,0.01985168,0.02375793,0.88183594,0.01593018,0.01435089
test/ISIC_0034808.jpg,5,5,0.01715088,0.01482391,0.01573181,0.01928711,0.01531219,0.90283203,0.0148468
test/ISIC_0035509.jpg,5,5,0.03494263,0.02682495,0.02250671,0.02668762,0.02064514,0.84277344,0.02560425
test/ISIC_0035817.jpg,5,5,0.02035522,0.01583862,0.01364136,0.01478577,0.09747314,0.82421875,0.01367188
test/ISIC_0036035.jpg,1,1,0.04879761,0.77734375,0.01345062,0.01869202,0.11584473,0.01460266,0.01130676
test/ISIC_0035947.jpg,5,5,0.02171326,0.02175903,0.01913452,0.02099609,0.01751709,0.87890625,0.01972961
test/ISIC_0035003.jpg,5,5,0.01411438,0.01494598,0.01271057,0.01576233,0.05386353,0.87304688,0.01551056
test/ISIC_0035505.jpg,4,4,0.03155518,0.11712646,0.01889038,0.02177429,0.78564453,0.01230621,0.01268768
test/ISIC_0034952.jpg,1,1,0.019104,0.8828125,0.01603699,0.02099609,0.0198822,0.01889038,0.02227783
test/ISIC_0034681.jpg,5,5,0.02049255,0.0202179,0.01856995,0.02090454,0.01676941,0.88671875,0.01618958
test/ISIC_0034589.jpg,5,5,0.02011108,0.01982117,0.01702881,0.02365112,0.01511383,0.88427734,0.02018738
test/ISIC_0035019.jpg,5,5,0.03152466,0.0209198,0.02011108,0.02172852,0.03894043,0.84716797,0.01942444
test/ISIC_0035702.jpg,5,5,0.01641846,0.0134964,0.02114868,0.01683044,0.01491547,0.89990234,0.01750183
test/ISIC_0034568.jpg,5,5,0.02017212,0.01719666,0.0177002,0.0213623,0.01672363,0.89013672,0.01649475
test/ISIC_0035774.jpg,5,5,0.02416992,0.01429749,0.0791626,0.01463318,0.07250977,0.78027344,0.01469421
test/ISIC_0035340.jpg,2,4,0.01478577,0.01477814,0.17907715,0.01664734,0.72314453,0.03427124,0.01730347
test/ISIC_0035579.jpg,5,5,0.02137756,0.01302338,0.01281738,0.01512146,0.04495239,0.87988281,0.01258087
test/ISIC_0035403.jpg,2,4,0.02255249,0.0227356,0.01519775,0.01835632,0.63134766,0.27148438,0.01831055
test/ISIC_0034682.jpg,1,1,0.01406097,0.89355469,0.01449585,0.02012634,0.01965332,0.01701355,0.02125549
test/ISIC_0035354.jpg,5,5,0.02146912,0.01803589,0.01608276,0.02116394,0.01376343,0.89306641,0.01660156
test/ISIC_0035854.jpg,4,4,0.01760864,0.01773071,0.02612305,0.01622009,0.86425781,0.04153442,0.01637268
test/ISIC_0035936.jpg,5,4,0.02178955,0.01771545,0.01292419,0.01869202,0.75195312,0.16040039,0.01652527
test/ISIC_0035642.jpg,0,4,0.12005615,0.01713562,0.03065491,0.01907349,0.60009766,0.18664551,0.02632141
test/ISIC_0035792.jpg,5,6,0.0241394,0.01611328,0.02508545,0.04614258,0.02709961,0.09320068,0.76806641
test/ISIC_0034815.jpg,5,5,0.02555847,0.01831055,0.02479553,0.01690674,0.01681519,0.8828125,0.01480865
test/ISIC_0034636.jpg,5,5,0.01905823,0.01846313,0.01791382,0.01985168,0.01612854,0.89208984,0.01664734
test/ISIC_0034716.jpg,5,5,0.02125549,0.02154541,0.02088928,0.02223206,0.0171051,0.87988281,0.01712036
test/ISIC_0035488.jpg,5,5,0.02975464,0.0254364,0.02423096,0.02545166,0.02087402,0.8515625,0.02276611
test/ISIC_0035073.jpg,5,5,0.02713013,0.02380371,0.01956177,0.02409363,0.01321411,0.87011719,0.02209473
test/ISIC_0035128.jpg,0,4,0.1003418,0.0116272,0.020401,0.02230835,0.74023438,0.07269287,0.03256226
test/ISIC_0035417.jpg,5,5,0.01982117,0.01070404,0.01184082,0.01899719,0.05264282,0.87304688,0.01287079
test/ISIC_0035658.jpg,1,1,0.02362061,0.86865234,0.01782227,0.02526855,0.0269928,0.01808167,0.01971436
test/ISIC_0034680.jpg,5,5,0.0135498,0.00896454,0.28271484,0.02124023,0.16003418,0.44042969,0.07312012
test/ISIC_0035567.jpg,5,5,0.01765442,0.01771545,0.01820374,0.02056885,0.01525879,0.89453125,0.01602173
test/ISIC_0035933.jpg,1,2,0.0214386,0.23876953,0.61230469,0.0486145,0.03518677,0.03295898,0.01085663
test/ISIC_0035852.jpg,6,6,0.02798462,0.01815796,0.01939392,0.01737976,0.01469421,0.20947266,0.69287109
test/ISIC_0035240.jpg,4,4,0.02998352,0.0184021,0.01904297,0.02244568,0.859375,0.0307312,0.01982117
test/ISIC_0035196.jpg,4,4,0.01916504,0.02218628,0.03887939,0.0160675,0.63232422,0.25756836,0.01398468
test/ISIC_0035390.jpg,5,5,0.02493286,0.01725769,0.03344727,0.02079773,0.01036835,0.87402344,0.01904297
test/ISIC_0035023.jpg,5,4,0.02043152,0.01689148,0.02079773,0.01672363,0.69677734,0.21081543,0.01774597
test/ISIC_0035812.jpg,5,5,0.02064514,0.01728821,0.01390076,0.01899719,0.01463318,0.89990234,0.0144043
test/ISIC_0034527.jpg,5,5,0.02116394,0.02168274,0.12341309,0.01473999,0.08685303,0.71972656,0.01224518
test/ISIC_0034618.jpg,2,2,0.02178955,0.12414551,0.77099609,0.01586914,0.01754761,0.03149414,0.01826477
test/ISIC_0034662.jpg,5,5,0.01966858,0.02023315,0.01579285,0.02177429,0.01704407,0.88769531,0.01777649
test/ISIC_0034925.jpg,5,5,0.01586914,0.01535797,0.01139832,0.01800537,0.08477783,0.83886719,0.01553345
test/ISIC_0035318.jpg,2,2,0.02540588,0.01724243,0.87109375,0.02256775,0.02279663,0.02072144,0.02001953
test/ISIC_0034992.jpg,5,5,0.0198822,0.01663208,0.01809692,0.02253723,0.01250458,0.89501953,0.01542664
test/ISIC_0035870.jpg,5,5,0.01667786,0.01419067,0.0092926,0.01647949,0.09667969,0.82861328,0.01828003
test/ISIC_0034967.jpg,5,4,0.01585388,0.0133667,0.0484314,0.01340485,0.79980469,0.09484863,0.01410675
test/ISIC_0035572.jpg,5,5,0.02105713,0.02050781,0.01820374,0.02520752,0.01309967,0.87988281,0.02197266
test/ISIC_0034900.jpg,5,5,0.02015686,0.02079773,0.01808167,0.02163696,0.01837158,0.8828125,0.01815796
test/ISIC_0035727.jpg,5,5,0.02140808,0.0164032,0.01367188,0.01867676,0.02217102,0.89306641,0.01462555
test/ISIC_0035327.jpg,5,5,0.02560425,0.01808167,0.01300812,0.02816772,0.38525391,0.51367188,0.01634216
test/ISIC_0034660.jpg,5,5,0.0178833,0.0160675,0.01235962,0.0161438,0.01567078,0.875,0.046875
test/ISIC_0034915.jpg,2,2,0.01893616,0.01750183,0.88769531,0.01907349,0.01890564,0.01582336,0.02220154
test/ISIC_0035182.jpg,5,5,0.02503967,0.01875305,0.03056335,0.02206421,0.0161438,0.87158203,0.01564026
test/ISIC_0035716.jpg,5,5,0.01922607,0.01541138,0.01649475,0.0135498,0.39453125,0.52539062,0.01531219
test/ISIC_0035060.jpg,5,5,0.01731873,0.01725769,0.01461029,0.0196228,0.01681519,0.89892578,0.015625
test/ISIC_0034909.jpg,5,5,0.01623535,0.01754761,0.0213623,0.01508331,0.44140625,0.47241211,0.01596069
test/ISIC_0035487.jpg,2,2,0.24353027,0.01730347,0.59863281,0.01751709,0.08300781,0.02639771,0.0134201
test/ISIC_0034749.jpg,5,5,0.01716614,0.01567078,0.02026367,0.01385498,0.04537964,0.87304688,0.0144043
test/ISIC_0034906.jpg,0,0,0.84423828,0.08398438,0.01558685,0.01449585,0.01298523,0.01045227,0.0181427
test/ISIC_0035447.jpg,5,5,0.02500916,0.0221405,0.03625488,0.02456665,0.01015472,0.86376953,0.01818848
test/ISIC_0035059.jpg,5,5,0.02163696,0.0118103,0.05990601,0.01907349,0.25048828,0.62353516,0.01353455
test/ISIC_0035853.jpg,4,5,0.01879883,0.01216888,0.08459473,0.01382446,0.02268982,0.8359375,0.01197052
test/ISIC_0034868.jpg,5,5,0.02024841,0.01942444,0.02085876,0.02148438,0.01567078,0.88427734,0.01817322
test/ISIC_0034862.jpg,5,5,0.01730347,0.01436615,0.01345062,0.01544952,0.08209229,0.84570312,0.01160431
test/ISIC_0035665.jpg,5,5,0.02531433,0.01638794,0.01679993,0.01824951,0.01461792,0.89306641,0.01576233
test/ISIC_0035755.jpg,2,2,0.01834106,0.0168457,0.88867188,0.01994324,0.01322174,0.02563477,0.01727295
test/ISIC_0035697.jpg,5,5,0.02157593,0.01451111,0.01160431,0.01618958,0.08563232,0.8359375,0.01441956
test/ISIC_0035899.jpg,2,2,0.02258301,0.01593018,0.51171875,0.02064514,0.01678467,0.39599609,0.01655579
test/ISIC_0036014.jpg,5,5,0.02001953,0.01824951,0.01834106,0.01806641,0.01365662,0.890625,0.02122498
test/ISIC_0035242.jpg,5,5,0.0219574,0.02189636,0.01828003,0.02182007,0.01882935,0.88134766,0.01565552
test/ISIC_0035914.jpg,4,4,0.02638245,0.02185059,0.02334595,0.02476501,0.87158203,0.01605225,0.01591492
test/ISIC_0034746.jpg,2,1,0.02706909,0.86962891,0.01423645,0.02941895,0.02606201,0.01724243,0.01652527
test/ISIC_0034982.jpg,0,0,0.89794922,0.01242065,0.02648926,0.01593018,0.01524353,0.01591492,0.01597595
test/ISIC_0035802.jpg,2,2,0.02505493,0.01716614,0.8515625,0.02046204,0.01411438,0.0513916,0.02027893
test/ISIC_0035872.jpg,5,4,0.01852417,0.01580811,0.01675415,0.01686096,0.89111328,0.02467346,0.01628113
test/ISIC_0035553.jpg,0,0,0.796875,0.0112381,0.02148438,0.01308441,0.09442139,0.04238892,0.02043152
test/ISIC_0035960.jpg,1,1,0.01625061,0.89160156,0.01504517,0.01858521,0.01786804,0.01956177,0.02098083
test/ISIC_0035527.jpg,5,1,0.01132965,0.89648438,0.01731873,0.01493835,0.01831055,0.02340698,0.01841736
test/ISIC_0035162.jpg,5,5,0.01351929,0.01277161,0.08770752,0.01573181,0.25170898,0.60546875,0.01324463
test/ISIC_0035015.jpg,5,5,0.02049255,0.0194397,0.0218811,0.02168274,0.01713562,0.8828125,0.01675415
test/ISIC_0034601.jpg,5,5,0.01780701,0.01704407,0.01669312,0.01942444,0.01560211,0.89550781,0.01766968
test/ISIC_0034782.jpg,2,2,0.02006531,0.02279663,0.75585938,0.0276947,0.00984955,0.12609863,0.03787231
test/ISIC_0035610.jpg,4,5,0.03143311,0.02244568,0.0147934,0.02400208,0.37109375,0.51757812,0.01837158
test/ISIC_0035931.jpg,6,6,0.13623047,0.02024841,0.03552246,0.01112366,0.01272583,0.03289795,0.75097656
test/ISIC_0035396.jpg,5,5,0.02157593,0.01579285,0.01638794,0.01922607,0.01528931,0.89501953,0.01660156
test/ISIC_0036017.jpg,5,5,0.02003479,0.01919556,0.01979065,0.01947021,0.01255798,0.89208984,0.01664734
test/ISIC_0035333.jpg,5,5,0.02043152,0.01870728,0.01951599,0.02172852,0.01693726,0.88476562,0.01812744
test/ISIC_0034741.jpg,5,5,0.02163696,0.0234375,0.01625061,0.02294922,0.01635742,0.87841797,0.02113342
test/ISIC_0035750.jpg,2,2,0.01368713,0.01368713,0.55029297,0.01422882,0.31323242,0.08239746,0.01235962
test/ISIC_0034593.jpg,5,5,0.02105713,0.01942444,0.01681519,0.02171326,0.0173645,0.88916016,0.01461792
test/ISIC_0035355.jpg,1,1,0.02882385,0.88720703,0.01730347,0.01698303,0.01550293,0.01384735,0.0202179
test/ISIC_0034889.jpg,5,5,0.02253723,0.01983643,0.01731873,0.02339172,0.01593018,0.87548828,0.02532959
test/ISIC_0034610.jpg,5,5,0.02012634,0.0177002,0.0178833,0.02082825,0.01291656,0.89257812,0.01800537
test/ISIC_0035404.jpg,5,5,0.01649475,0.01766968,0.01292419,0.01655579,0.02192688,0.89794922,0.01672363
test/ISIC_0035525.jpg,4,5,0.03634644,0.06323242,0.01171875,0.01411438,0.04446411,0.81689453,0.01309967
test/ISIC_0035343.jpg,5,5,0.01509094,0.01446533,0.01052856,0.01424408,0.05349731,0.87548828,0.01667786
test/ISIC_0034809.jpg,5,5,0.0171814,0.0178833,0.01687622,0.01907349,0.02096558,0.89306641,0.01491547
test/ISIC_0034607.jpg,5,5,0.01774597,0.01591492,0.01626587,0.02088928,0.01423645,0.89501953,0.02006531
test/ISIC_0034880.jpg,5,5,0.01754761,0.01809692,0.01615906,0.01922607,0.01564026,0.89794922,0.01524353
test/ISIC_0034632.jpg,5,4,0.01459503,0.01412964,0.09649658,0.01927185,0.7421875,0.10015869,0.0133667
test/ISIC_0035715.jpg,2,2,0.01339722,0.01470184,0.63525391,0.03088379,0.25537109,0.03071594,0.01956177
test/ISIC_0035583.jpg,5,5,0.02134705,0.03579712,0.00991058,0.02110291,0.03543091,0.85595703,0.02047729
test/ISIC_0035704.jpg,5,4,0.02008057,0.01567078,0.01829529,0.01773071,0.80761719,0.10803223,0.01276398
test/ISIC_0035056.jpg,5,5,0.02589417,0.02554321,0.02294922,0.02288818,0.01976013,0.86425781,0.01846313
test/ISIC_0035194.jpg,6,6,0.03393555,0.03408813,0.06848145,0.02024841,0.07861328,0.06866455,0.69580078
test/ISIC_0035310.jpg,1,1,0.02931213,0.85839844,0.03308105,0.02241516,0.01785278,0.02215576,0.01669312
test/ISIC_0034543.jpg,5,5,0.02105713,0.01911926,0.01898193,0.0229187,0.01608276,0.88183594,0.0198822
